,event_name,event_pic,desc_line,event_desc,event_place,event_dt,event_price,event_tag
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/47HsUWWAG.jpg,"11 мая - 29 мая, 60 мин., Психология, Онлайн, 1.00р., 16+, "," 
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!Читать описание",Онлайн,2022-06-26T12:00:00+03:00,"1,00 р.",
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-12T12:00:00+03:00,"1,00 р.",
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-17T10:00:00+03:00,"1,00 р.",
1,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-17T12:00:00+03:00,"1,00 р.",
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-18T12:00:00+03:00,"1,00 р.",
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-20T12:00:00+03:00,"1,00 р.",
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-22T18:00:00+03:00,"1,00 р.",
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-24T12:00:00+03:00,"1,00 р.",
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-25T12:00:00+03:00,"1,00 р.",
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-27T12:00:00+03:00,"1,00 р.",
1,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-27T12:00:00+03:00,"1,00 р.",
0,Тренинг «Порядок в Жизни»,https://abws.bycard.by/uploads/events/thumbs/300x430/4JlzRrw9G.jpg,"11 мая - 29 мая, 60 мин., Психология, Тренинговый дом Garetski, 1.00р., 18+, ","Тренинг «Порядок в Жизни».
Персональный тренинг, в котором я с удовольствием помогу вам навести системный порядок в своей жизни. Разобраться со всеми процессами которые есть в жизни сейчас, осознать почему Так как есть сейчас и выработать стратегический план продвижения от Сейчас к вашей спокойной и качественной жизни.
Помогу вам избавиться от различных тревожностей, неврозов, панических атак, всд, окр, фобий, апатичных состояний, избегающего поведения, отсутствия мотивации, переучиться от созависимых стратегий поведения и выйти из зависимых взаимоотношений. Помогу стать зрелой, осознанной, мудрой, взрослой личностью!
Разобраться здраво со сферой финансов, самомотивацией и личным администрированием.
Помогу познакомиться с собой настоящим, принять себя и полюбить, обучу навыкам и принципам построения гармоничных отношений, основанных на взаимной любви.
 
Данное мероприятие проводится персонально для вас после регистрации тут = https://garetski.com/sessiya/#b2627
После Вашей регистрации я свяжусь с Вами по указанным контактам и оговорю конкретно время и место встречи.
 
Стоимость: Free Donation (добровольная)
Возможное время проведения: Вторник, Среда, Пятница - 10:00, 16:00. Воскресенье 18:00
Формат: Очно или Онлайн
 
Организатор и ведущий проекта: Константин Горецкий,
 
Коуч, Психолог, Бизнес-Тренер, Арт-Терапевт.
Garetski.com   +375 29 107-18-37 (A1, viber, telegram)
 
Миссия проекта: Помощь в раскрытии потенциала, развитии, проявлении и становлении живой, настоящей, свободно созидающей Личности = зрелой, осознанной, ответственной, счастливой, богатой, реализованной! Формирование общества Живых, Настоящих людей в Духе, Силе и Призвании!
 
p.s.
Данное предложение вы также можете преподнести в подарок тому человеку, которого вы очень цените и действительно желаете о нём искренне позаботиться.
Ссылка на подарочный сертификат = https://bit.ly/3mcFvRB + все самые нужные слова уже написаны на самом сертификате.
До встречи!
 
 Читать описание",Тренинговый дом Garetski,2022-06-29T18:00:00+03:00,"1,00 р.",
